"seqnames","start","end","width","strand","coverage1","numCs1","numTs1","coverage2","numCs2","numTs2","coverage3","numCs3","numTs3","coverage4","numCs4","numTs4","coverage5","numCs5","numTs5","coverage6","numCs6","numTs6","coverage7","numCs7","numTs7","coverage8","numCs8","numTs8","coverage9","numCs9","numTs9","coverage10","numCs10","numTs10","coverage11","numCs11","numTs11","coverage12","numCs12","numTs12","coverage13","numCs13","numTs13","coverage14","numCs14","numTs14","coverage15","numCs15","numTs15","coverage16","numCs16","numTs16","coverage17","numCs17","numTs17","coverage18","numCs18","numTs18","coverage19","numCs19","numTs19","coverage20","numCs20","numTs20","coverage21","numCs21","numTs21","coverage22","numCs22","numTs22","coverage23","numCs23","numTs23","coverage24","numCs24","numTs24","coverage25","numCs25","numTs25","coverage26","numCs26","numTs26","coverage27","numCs27","numTs27","coverage28","numCs28","numTs28","coverage29","numCs29","numTs29","coverage30","numCs30","numTs30","coverage31","numCs31","numTs31","coverage32","numCs32","numTs32","coverage33","numCs33","numTs33","coverage34","numCs34","numTs34","coverage35","numCs35","numTs35","coverage36","numCs36","numTs36","coverage37","numCs37","numTs37","coverage38","numCs38","numTs38","coverage39","numCs39","numTs39","coverage40","numCs40","numTs40","coord_key"
"chr7",71832121,71832121,1,"*",23,11,12,19,13,6,25,14,11,22,15,7,28,17,11,34,18,16,31,20,11,33,21,12,33,16,17,24,13,11,30,20,10,25,16,9,36,26,10,32,17,15,26,15,11,38,27,11,57,27,30,43,21,22,47,25,22,48,23,25,27,22,5,19,15,4,35,22,13,30,20,10,26,17,9,27,20,7,19,12,7,25,20,5,31,22,9,31,22,9,45,27,18,33,22,11,45,30,15,47,38,9,31,22,9,32,25,7,32,22,10,44,28,16,35,26,9,43,36,7,"chr7_71832121"
"chr7",75990102,75990102,1,"*",11,4,7,16,6,10,11,5,6,14,5,9,19,10,9,25,10,15,18,5,13,20,10,10,18,6,12,19,9,10,24,6,18,16,5,11,28,12,16,20,4,16,15,6,9,13,5,8,29,12,17,37,17,20,30,12,18,20,8,12,22,14,8,17,10,7,16,12,4,27,12,15,23,11,12,18,11,7,28,18,10,13,7,6,15,10,5,29,18,11,23,10,13,20,12,8,28,19,9,23,10,13,17,7,10,34,25,9,32,15,17,26,14,12,29,19,10,47,25,22,"chr7_75990102"
"chr7",76516093,76516093,1,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,0,17,14,0,14,26,0,26,10,0,10,14,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0,11,24,0,24,NA,NA,NA,NA,NA,NA,10,0,10,NA,NA,NA,17,0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,10,NA,NA,NA,NA,NA,NA,13,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,1,19,11,0,11,52,14,38,"chr7_76516093"
"chr7",76516103,76516103,1,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,0,16,13,0,13,26,0,26,10,0,10,15,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,10,25,0,25,NA,NA,NA,NA,NA,NA,10,0,10,NA,NA,NA,16,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,10,NA,NA,NA,NA,NA,NA,12,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,1,18,12,0,12,50,15,35,"chr7_76516103"
"chr7",76516112,76516112,1,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0,15,13,0,13,25,0,25,NA,NA,NA,13,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,10,25,0,25,NA,NA,NA,11,0,11,12,0,12,NA,NA,NA,15,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,1,18,12,0,12,53,19,34,"chr7_76516112"
"chr7",76516131,76516131,1,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0,19,14,0,14,25,0,25,NA,NA,NA,14,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,12,22,0,22,NA,NA,NA,12,0,12,13,0,13,NA,NA,NA,15,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,1,18,11,0,11,53,22,31,"chr7_76516131"
"chr7",76516138,76516138,1,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0,19,14,0,14,27,0,27,NA,NA,NA,13,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0,13,22,0,22,NA,NA,NA,11,0,11,13,0,13,NA,NA,NA,15,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,10,NA,NA,NA,NA,NA,NA,11,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,1,18,11,0,11,54,20,34,"chr7_76516138"
"chr7",76516165,76516165,1,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,0,18,17,0,17,23,0,23,NA,NA,NA,13,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0,11,18,0,18,NA,NA,NA,10,0,10,16,0,16,NA,NA,NA,14,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,12,11,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,20,12,0,12,55,21,34,"chr7_76516165"
"chr7",76516183,76516183,1,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,0,16,15,0,15,22,0,22,NA,NA,NA,13,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0,11,18,0,18,NA,NA,NA,11,0,11,14,0,14,NA,NA,NA,14,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,1,16,11,0,11,60,21,39,"chr7_76516183"
"chr7",76516203,76516203,1,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0,15,16,0,16,20,0,20,NA,NA,NA,12,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0,15,NA,NA,NA,10,0,10,14,0,14,NA,NA,NA,11,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,2,15,12,0,12,60,16,44,"chr7_76516203"
"chr7",76516209,76516209,1,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,0,14,16,0,16,18,0,18,NA,NA,NA,12,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,0,17,NA,NA,NA,10,0,10,14,0,14,NA,NA,NA,11,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,2,14,12,0,12,57,20,37,"chr7_76516209"
"chr7",76516215,76516215,1,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0,13,16,0,16,18,0,18,NA,NA,NA,12,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0,19,NA,NA,NA,11,0,11,13,0,13,NA,NA,NA,11,0,11,10,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,1,14,11,0,11,58,19,39,"chr7_76516215"
"chr7",96823839,96823839,1,"*",44,16,28,36,10,26,19,10,9,34,13,21,25,13,12,31,13,18,34,14,20,43,12,31,35,11,24,57,23,34,38,15,23,38,12,26,37,16,21,28,9,19,24,13,11,55,18,37,39,16,23,50,14,36,47,20,27,44,15,29,34,15,19,24,19,5,45,25,20,45,19,26,53,26,27,35,13,22,42,21,21,32,13,19,43,22,21,34,25,9,42,16,26,44,22,22,44,27,17,60,28,32,38,23,15,32,17,15,34,19,15,36,17,19,40,22,18,48,18,30,"chr7_96823839"
"chr7",98122884,98122884,1,"*",16,8,8,11,10,1,15,7,8,14,5,9,14,7,7,16,9,7,NA,NA,NA,16,6,10,10,6,4,20,10,10,18,9,9,12,7,5,11,8,3,NA,NA,NA,18,9,9,14,4,10,17,9,8,21,11,10,21,13,8,22,12,10,14,7,7,13,11,2,13,11,2,17,10,7,13,9,4,16,11,5,13,8,5,10,5,5,12,8,4,12,8,4,14,9,5,11,9,2,22,13,9,22,17,5,12,8,4,21,18,3,14,14,0,11,10,1,15,9,6,13,12,1,"chr7_98122884"
"chr7",105651495,105651495,1,"*",19,10,9,20,15,5,10,8,2,22,17,5,15,10,5,23,15,8,24,20,4,21,11,10,28,20,8,22,15,7,26,18,8,27,24,3,27,20,7,24,19,5,16,11,5,40,25,15,36,21,15,30,18,12,24,17,7,28,20,8,33,28,5,17,15,2,25,20,5,25,20,5,26,18,8,22,19,3,25,21,4,22,20,2,19,16,3,16,12,4,24,20,4,30,25,5,37,31,6,30,28,2,24,19,5,30,28,2,24,19,5,24,23,1,37,27,10,45,35,10,"chr7_105651495"
"chr7",129188370,129188370,1,"*",15,3,12,14,2,12,NA,NA,NA,NA,NA,NA,18,4,14,14,1,13,16,5,11,16,2,14,14,2,12,22,3,19,14,3,11,27,5,22,22,5,17,15,2,13,NA,NA,NA,24,3,21,18,2,16,27,4,23,19,6,13,18,3,15,24,6,18,14,4,10,17,4,13,19,5,14,11,2,9,19,5,14,12,3,9,14,4,10,23,10,13,23,12,11,18,9,9,12,3,9,35,9,26,20,4,16,16,7,9,24,7,17,22,8,14,24,3,21,22,7,15,45,23,22,"chr7_129188370"
"chr7",131504504,131504504,1,"*",15,4,11,16,6,10,NA,NA,NA,14,4,10,17,4,13,15,5,10,14,3,11,21,8,13,24,14,10,17,4,13,25,7,18,11,4,7,14,6,8,21,6,15,NA,NA,NA,21,6,15,14,4,10,30,9,21,25,7,18,20,8,12,23,10,13,15,7,8,21,14,7,10,3,7,23,13,10,15,7,8,21,9,12,16,8,8,31,12,19,24,14,10,28,13,15,21,7,14,26,17,9,19,10,9,25,17,8,24,11,13,29,18,11,20,11,9,28,14,14,36,19,17,"chr7_131504504"
"chr7",132804361,132804361,1,"*",30,14,16,30,22,8,20,14,6,37,23,14,38,22,16,36,22,14,27,17,10,61,42,19,43,30,13,43,34,9,43,33,10,33,27,6,39,34,5,41,28,13,27,20,7,30,21,9,57,41,16,51,31,20,45,33,12,26,16,10,35,30,5,15,12,3,39,31,8,45,36,9,38,32,6,24,20,4,37,28,9,39,31,8,38,29,9,41,36,5,44,40,4,40,32,8,50,37,13,42,35,7,44,35,9,39,33,6,28,23,5,34,25,9,43,37,6,51,42,9,"chr7_132804361"
"chr7",140619644,140619644,1,"*",25,15,10,18,13,5,11,5,6,NA,NA,NA,14,11,3,13,10,3,19,16,3,25,14,11,22,16,6,20,13,7,24,17,7,17,13,4,17,14,3,31,27,4,17,15,2,34,24,10,32,23,9,41,28,13,27,20,7,23,17,6,28,21,7,NA,NA,NA,20,15,5,26,21,5,27,25,2,19,18,1,21,14,7,20,17,3,28,23,5,26,23,3,24,23,1,28,25,3,24,19,5,28,25,3,24,21,3,27,24,3,26,21,5,16,16,0,26,23,3,33,28,5,"chr7_140619644"
"chr7",148303799,148303799,1,"*",30,7,23,35,9,26,33,8,25,36,12,24,29,11,18,34,6,28,33,2,31,40,10,30,44,15,29,46,17,29,50,12,38,30,9,21,30,10,20,32,9,23,28,12,16,45,13,32,58,20,38,45,14,31,52,14,38,54,14,40,39,12,27,32,9,23,44,15,29,41,17,24,39,17,22,32,11,21,34,11,23,28,14,14,38,16,22,43,19,24,40,17,23,36,14,22,37,16,21,32,13,19,47,20,27,33,14,19,36,13,23,39,18,21,46,14,32,46,20,26,"chr7_148303799"
"chr7",156942566,156942566,1,"*",13,8,5,NA,NA,NA,NA,NA,NA,10,8,2,NA,NA,NA,NA,NA,NA,13,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,7,5,10,10,0,11,9,2,NA,NA,NA,10,10,0,14,11,3,11,9,2,20,16,4,11,7,4,13,11,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,12,1,13,12,1,10,10,0,19,16,3,NA,NA,NA,NA,NA,NA,14,14,0,15,13,2,NA,NA,NA,15,14,1,24,22,2,15,15,0,14,14,0,10,9,1,11,10,1,18,18,0,55,55,0,"chr7_156942566"
"chr8",958865,958865,1,"*",25,14,11,21,18,3,31,23,8,30,24,6,25,18,7,37,27,10,35,28,7,37,34,3,53,43,10,34,24,10,42,31,11,29,24,5,48,40,8,37,32,5,34,27,7,58,43,15,49,36,13,44,31,13,47,32,15,49,41,8,28,23,5,22,22,0,43,33,10,34,29,5,38,33,5,23,20,3,42,38,4,40,35,5,40,37,3,41,38,3,67,59,8,33,25,8,58,48,10,42,37,5,53,45,8,37,36,1,55,49,6,50,46,4,40,33,7,56,51,5,"chr8_958865"
"chr8",1155872,1155872,1,"*",NA,NA,NA,11,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,13,4,17,7,10,28,10,18,NA,NA,NA,11,6,5,NA,NA,NA,NA,NA,NA,11,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,11,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,15,2,19,13,6,14,13,1,21,16,5,10,8,2,11,9,2,13,9,4,56,48,8,"chr8_1155872"
"chr8",1155874,1155874,1,"*",NA,NA,NA,11,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,7,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,12,5,17,6,11,28,10,18,NA,NA,NA,11,6,5,NA,NA,NA,NA,NA,NA,12,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,11,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,15,2,18,13,5,13,12,1,20,15,5,10,8,2,11,11,0,14,12,2,55,45,10,"chr8_1155874"
"chr8",1155890,1155890,1,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,5,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,13,5,16,7,9,29,10,19,NA,NA,NA,NA,NA,NA,10,7,3,NA,NA,NA,11,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,10,5,NA,NA,NA,11,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,14,4,18,14,4,15,14,1,20,17,3,10,8,2,10,9,1,16,14,2,56,50,6,"chr8_1155890"
"chr8",4527763,4527763,1,"*",32,18,14,36,17,19,19,9,10,28,14,14,26,16,10,28,15,13,34,16,18,40,19,21,36,22,14,42,29,13,39,19,20,23,9,14,30,16,14,30,17,13,26,16,10,48,19,29,53,32,21,52,25,27,41,16,25,36,14,22,25,18,7,19,16,3,38,22,16,27,15,12,25,16,9,31,22,9,43,20,23,26,15,11,40,26,14,31,24,7,50,36,14,45,27,18,34,27,7,50,36,14,33,22,11,34,25,9,50,33,17,45,28,17,35,24,11,42,27,15,"chr8_4527763"
"chr8",7611552,7611552,1,"*",16,0,16,13,0,13,NA,NA,NA,27,0,27,14,0,14,18,0,18,14,0,14,12,0,12,21,0,21,20,0,20,12,0,12,18,0,18,11,0,11,17,0,17,11,0,11,22,0,22,25,1,24,41,0,41,29,0,29,13,0,13,25,0,25,16,0,16,31,1,30,33,1,32,23,2,21,20,0,20,16,0,16,NA,NA,NA,37,4,33,26,2,24,12,1,11,NA,NA,NA,31,1,30,30,0,30,24,0,24,37,1,36,10,0,10,32,1,31,39,4,35,136,42,94,"chr8_7611552"
"chr8",8021868,8021868,1,"*",22,19,3,38,27,11,36,30,6,31,25,6,23,20,3,48,40,8,33,22,11,45,40,5,97,61,36,70,46,24,37,30,7,11,11,0,23,19,4,35,33,2,26,24,2,43,34,9,47,42,5,58,47,11,45,42,3,55,45,10,48,33,15,18,17,1,30,24,6,50,45,5,15,15,0,46,40,6,30,29,1,25,23,2,42,37,5,17,16,1,32,30,2,13,11,2,54,48,6,60,51,9,49,45,4,43,38,5,34,31,3,41,38,3,74,67,7,50,48,2,"chr8_8021868"
"chr8",22789480,22789480,1,"*",28,19,9,27,19,8,NA,NA,NA,13,12,1,16,13,3,27,22,5,20,18,2,19,14,5,27,24,3,23,19,4,18,12,6,30,26,4,26,23,3,17,13,4,12,11,1,16,15,1,27,23,4,38,30,8,24,19,5,26,24,2,15,14,1,16,15,1,26,24,2,15,14,1,21,21,0,16,16,0,18,16,2,21,20,1,23,18,5,18,18,0,30,27,3,23,22,1,32,30,2,24,24,0,27,26,1,20,19,1,25,21,4,27,25,2,23,22,1,41,38,3,"chr8_22789480"
"chr8",22804567,22804567,1,"*",23,15,8,34,27,7,21,18,3,22,13,9,24,17,7,30,22,8,12,9,3,29,25,4,34,30,4,30,25,5,20,15,5,16,13,3,24,22,2,22,18,4,27,23,4,31,24,7,37,28,9,36,24,12,33,26,7,25,16,9,21,19,2,16,15,1,25,22,3,26,21,5,20,18,2,27,24,3,35,29,6,15,14,1,22,21,1,30,29,1,30,26,4,26,24,2,20,19,1,20,18,2,23,19,4,27,27,0,30,27,3,33,29,4,26,22,4,36,31,5,"chr8_22804567"
"chr8",47737801,47737801,1,"*",17,0,17,12,0,12,NA,NA,NA,12,0,12,NA,NA,NA,NA,NA,NA,14,0,14,12,0,12,12,0,12,16,0,16,12,0,12,14,0,14,17,0,17,12,0,12,NA,NA,NA,24,0,24,19,0,19,37,0,37,23,0,23,16,0,16,17,0,17,14,0,14,NA,NA,NA,11,0,11,16,0,16,12,0,12,10,0,10,13,1,12,16,4,12,11,1,10,11,1,10,15,1,14,20,0,20,NA,NA,NA,14,1,13,12,1,11,14,0,14,19,0,19,17,0,17,87,50,37,"chr8_47737801"
"chr8",57143527,57143527,1,"*",NA,NA,NA,11,3,8,10,4,6,NA,NA,NA,14,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,5,8,21,11,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3,7,NA,NA,NA,10,4,6,20,8,12,28,9,19,15,4,11,17,3,14,17,5,12,NA,NA,NA,13,8,5,13,7,6,19,10,9,17,6,11,16,6,10,19,13,6,NA,NA,NA,NA,NA,NA,12,9,3,NA,NA,NA,34,18,16,10,4,6,17,13,4,20,15,5,12,7,5,11,5,6,25,20,5,51,43,8,"chr8_57143527"
"chr8",57143554,57143554,1,"*",NA,NA,NA,11,4,7,12,7,5,NA,NA,NA,12,5,7,NA,NA,NA,NA,NA,NA,13,6,7,15,7,8,21,10,11,NA,NA,NA,NA,NA,NA,11,6,5,11,3,8,NA,NA,NA,NA,NA,NA,20,11,9,30,10,20,10,4,6,18,5,13,17,6,11,NA,NA,NA,12,5,7,12,6,6,21,15,6,13,7,6,14,7,7,18,13,5,NA,NA,NA,NA,NA,NA,11,8,3,11,6,5,31,14,17,NA,NA,NA,16,13,3,21,17,4,14,7,7,11,8,3,26,21,5,49,36,13,"chr8_57143554"
"chr8",76717816,76717816,1,"*",29,27,2,21,18,3,15,14,1,19,19,0,15,13,2,25,25,0,16,16,0,26,25,1,32,29,3,35,34,1,13,10,3,22,22,0,31,29,2,30,29,1,12,12,0,38,37,1,42,42,0,21,17,4,49,46,3,34,32,2,32,32,0,11,7,4,24,20,4,30,28,2,23,13,10,21,16,5,23,14,9,34,34,0,19,17,2,17,12,5,27,25,2,22,20,2,18,13,5,23,14,9,24,17,7,19,14,5,23,18,5,33,33,0,12,9,3,33,20,13,"chr8_76717816"
"chr8",82796465,82796465,1,"*",42,22,20,31,17,14,31,23,8,26,19,7,37,24,13,41,24,17,31,23,8,39,28,11,35,28,7,61,39,22,39,26,13,30,20,10,42,31,11,34,28,6,30,21,9,50,41,9,48,31,17,40,22,18,50,29,21,36,27,9,28,16,12,24,17,7,35,28,7,34,25,9,35,30,5,50,41,9,45,35,10,46,37,9,39,31,8,42,38,4,53,39,14,44,38,6,33,27,6,44,34,10,31,22,9,44,37,7,56,42,14,35,29,6,32,24,8,47,39,8,"chr8_82796465"
"chr8",83101691,83101691,1,"*",50,36,14,28,18,10,26,22,4,24,19,5,32,23,9,44,33,11,34,30,4,58,44,14,45,36,9,45,35,10,43,38,5,29,26,3,39,36,3,19,17,2,32,30,2,48,33,15,45,35,10,42,31,11,42,33,9,38,25,13,34,28,6,23,21,2,43,38,5,40,34,6,40,37,3,39,33,6,29,26,3,39,34,5,41,37,4,45,42,3,58,55,3,43,38,5,42,36,6,43,39,4,45,43,2,50,43,7,36,31,5,43,40,3,34,27,7,41,37,4,"chr8_83101691"
"chr8",89245948,89245948,1,"*",20,19,1,39,36,3,40,35,5,19,17,2,50,43,7,51,45,6,27,22,5,34,30,4,50,44,6,45,39,6,39,35,4,18,16,2,35,31,4,39,37,2,46,44,2,37,31,6,27,22,5,20,15,5,40,36,4,36,32,4,29,24,5,18,13,5,43,35,8,36,30,6,31,24,7,21,14,7,32,20,12,24,21,3,14,11,3,29,22,7,44,37,7,19,15,4,32,22,10,53,40,13,30,25,5,37,23,14,47,40,7,45,31,14,31,25,6,46,38,8,"chr8_89245948"
"chr8",95227175,95227175,1,"*",22,12,10,28,21,7,19,11,8,12,11,1,19,15,4,24,17,7,21,14,7,25,19,6,41,34,7,30,20,10,30,23,7,27,19,8,30,25,5,15,11,4,17,12,5,27,20,7,41,32,9,33,21,12,26,19,7,37,23,14,32,22,10,29,25,4,31,26,5,25,23,2,27,21,6,32,25,7,22,19,3,31,24,7,21,17,4,36,31,5,32,29,3,24,19,5,53,47,6,25,24,1,34,27,7,22,17,5,29,27,2,24,15,9,39,34,5,38,30,8,"chr8_95227175"
"chr8",113347693,113347693,1,"*",35,10,25,40,19,21,19,11,8,31,23,8,16,10,6,42,23,19,30,21,9,27,21,6,34,20,14,26,13,13,26,16,10,28,20,8,30,18,12,34,22,12,27,19,8,38,22,16,43,27,16,63,35,28,49,29,20,30,21,9,23,19,4,17,15,2,34,29,5,39,22,17,34,27,7,25,19,6,27,16,11,31,23,8,34,28,6,41,39,2,29,21,8,35,26,9,28,20,8,31,25,6,36,27,9,40,31,9,31,24,7,44,32,12,30,24,6,47,38,9,"chr8_113347693"
"chr8",127132989,127132989,1,"*",13,0,13,16,0,16,21,0,21,11,0,11,NA,NA,NA,16,0,16,10,0,10,13,0,13,16,0,16,29,0,29,25,1,24,12,1,11,12,0,12,17,0,17,11,0,11,12,0,12,15,0,15,16,0,16,12,0,12,16,0,16,23,0,23,NA,NA,NA,NA,NA,NA,41,25,16,16,1,15,16,0,16,21,1,20,28,16,12,40,28,12,13,1,12,16,0,16,11,1,10,14,0,14,17,0,17,14,0,14,16,0,16,13,0,13,NA,NA,NA,11,2,9,16,1,15,"chr8_127132989"
"chr8",136871024,136871024,1,"*",42,34,8,40,32,8,33,28,5,42,29,13,29,24,5,42,34,8,29,20,9,52,47,5,58,43,15,55,40,15,45,35,10,41,30,11,48,38,10,43,31,12,44,39,5,47,36,11,37,21,16,54,40,14,58,38,20,41,34,7,32,26,6,28,25,3,38,36,2,43,35,8,46,34,12,44,41,3,57,45,12,31,27,4,61,56,5,43,38,5,56,47,9,46,38,8,54,50,4,55,47,8,46,41,5,33,30,3,48,43,5,54,48,6,33,28,5,47,40,7,"chr8_136871024"
"chr8",141029934,141029934,1,"*",22,12,10,NA,NA,NA,NA,NA,NA,11,4,7,18,11,7,10,5,5,24,11,13,18,10,8,18,11,7,15,8,7,19,8,11,18,8,10,13,7,6,20,10,10,12,9,3,16,7,9,22,11,11,35,14,21,22,10,12,15,7,8,12,11,1,13,8,5,12,10,2,15,9,6,21,11,10,18,13,5,15,9,6,15,10,5,15,10,5,17,14,3,22,15,7,11,9,2,35,26,9,23,17,6,21,13,8,24,21,3,16,11,5,29,19,10,23,16,7,48,30,18,"chr8_141029934"
"chr8",141029987,141029987,1,"*",25,12,13,NA,NA,NA,NA,NA,NA,13,5,8,16,10,6,15,7,8,26,16,10,16,12,4,21,12,9,20,12,8,23,12,11,24,13,11,18,11,7,22,10,12,13,11,2,15,7,8,21,14,7,45,26,19,19,11,8,18,10,8,15,15,0,15,11,4,13,12,1,17,14,3,28,22,6,17,12,5,20,15,5,20,16,4,18,12,6,21,17,4,21,14,7,11,9,2,38,32,6,20,17,3,19,12,7,27,22,5,18,15,3,28,20,8,21,14,7,43,26,17,"chr8_141029987"
"chr8",141415222,141415222,1,"*",NA,NA,NA,12,1,11,NA,NA,NA,16,3,13,13,2,11,10,3,7,14,8,6,15,6,9,13,5,8,15,5,10,10,2,8,13,6,7,28,9,19,22,5,17,NA,NA,NA,14,4,10,24,5,19,21,3,18,15,3,12,11,2,9,12,6,6,15,8,7,19,9,10,NA,NA,NA,20,8,12,13,4,9,23,12,11,10,6,4,34,18,16,19,13,6,18,11,7,15,10,5,29,15,14,19,8,11,18,8,10,14,5,9,22,14,8,19,3,16,16,7,9,53,32,21,"chr8_141415222"
"chr8",143530600,143530600,1,"*",13,7,6,17,8,9,11,7,4,17,13,4,14,10,4,NA,NA,NA,15,9,6,17,12,5,26,17,9,13,10,3,17,14,3,12,7,5,17,15,2,22,16,6,12,10,2,19,12,7,25,15,10,40,26,14,20,17,3,20,15,5,16,14,2,21,16,5,15,11,4,17,13,4,20,18,2,15,13,2,11,8,3,20,17,3,23,17,6,20,20,0,23,20,3,17,15,2,26,23,3,15,11,4,29,26,3,13,12,1,22,18,4,22,19,3,16,13,3,39,35,4,"chr8_143530600"
